machine_id,lifespan_class,is_future,Type,day_index,reading_index,date,timestamp,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
MCH-S-02,short,0,M,18,6,2026-01-19,2026-01-19T18:19:00,306.152,340.0,1563.214,90.0,40.323
MCH-S-02,short,0,M,18,7,2026-01-19,2026-01-19T21:19:00,306.093,340.0,1558.051,90.0,40.462
MCH-S-02,short,0,M,19,0,2026-01-20,2026-01-20T00:19:00,306.063,340.0,1566.954,90.0,40.643
MCH-S-02,short,0,M,19,1,2026-01-20,2026-01-20T03:19:00,306.097,340.0,1579.462,90.0,40.731
MCH-S-02,short,0,M,19,2,2026-01-20,2026-01-20T06:19:00,305.726,340.0,1594.949,90.0,40.972
MCH-S-02,short,0,M,19,3,2026-01-20,2026-01-20T09:19:00,305.283,340.0,1588.325,90.0,41.167
MCH-S-02,short,0,M,19,4,2026-01-20,2026-01-20T12:19:00,304.98,340.0,1585.805,90.0,41.333
MCH-S-02,short,0,M,19,5,2026-01-20,2026-01-20T15:19:00,304.579,340.0,1569.475,90.0,41.507
MCH-S-02,short,0,M,19,6,2026-01-20,2026-01-20T18:19:00,304.314,340.0,1559.478,90.0,41.653
MCH-S-02,short,0,M,19,7,2026-01-20,2026-01-20T21:19:00,304.013,340.0,1559.527,90.0,41.8
MCH-S-02,short,0,M,20,0,2026-01-21,2026-01-21T00:19:00,303.985,339.894,1569.847,90.0,41.959
MCH-S-02,short,0,M,20,1,2026-01-21,2026-01-21T03:19:00,303.766,339.848,1581.309,90.0,42.175
MCH-S-02,short,0,M,20,2,2026-01-21,2026-01-21T06:19:00,303.629,339.696,1597.187,90.0,42.317
MCH-S-02,short,0,M,20,3,2026-01-21,2026-01-21T09:19:00,303.389,339.587,1609.849,90.0,42.482
MCH-S-02,short,0,M,20,4,2026-01-21,2026-01-21T12:19:00,303.243,339.411,1595.113,90.0,42.636
MCH-S-02,short,0,M,20,5,2026-01-21,2026-01-21T15:19:00,303.075,340.0,1654.358,90.0,42.819
MCH-S-02,short,0,M,20,6,2026-01-21,2026-01-21T18:19:00,303.053,340.0,1644.853,90.0,42.903
MCH-S-02,short,0,M,20,7,2026-01-21,2026-01-21T21:19:00,303.015,340.0,1651.605,90.0,43.071
MCH-S-02,short,0,M,21,0,2026-01-22,2026-01-22T00:19:00,303.224,340.0,1662.989,90.0,43.24
MCH-S-02,short,0,M,21,1,2026-01-22,2026-01-22T03:19:00,303.299,340.0,1685.186,90.0,43.373
MCH-S-02,short,0,M,21,2,2026-01-22,2026-01-22T06:19:00,303.39,340.0,1703.936,90.0,43.555
MCH-S-02,short,0,M,21,3,2026-01-22,2026-01-22T09:19:00,303.366,340.0,1732.417,90.0,43.741
MCH-S-02,short,0,M,21,4,2026-01-22,2026-01-22T12:19:00,303.378,340.0,1728.067,90.0,43.904
MCH-S-02,short,0,M,21,5,2026-01-22,2026-01-22T15:19:00,303.318,340.0,1718.958,90.0,44.06
MCH-S-02,short,0,M,21,6,2026-01-22,2026-01-22T18:19:00,303.411,340.0,1704.555,90.0,44.162
MCH-S-02,short,0,M,21,7,2026-01-22,2026-01-22T21:19:00,303.48,340.0,1699.063,90.0,44.276
MCH-S-02,short,0,M,22,0,2026-01-23,2026-01-23T00:19:00,303.837,340.0,1713.53,90.0,44.517
MCH-S-02,short,0,M,22,1,2026-01-23,2026-01-23T03:19:00,304.243,340.0,1739.631,90.0,44.681
MCH-S-02,short,0,M,22,2,2026-01-23,2026-01-23T06:19:00,304.351,340.0,1752.51,90.0,44.809
MCH-S-02,short,0,M,22,3,2026-01-23,2026-01-23T09:19:00,304.388,340.0,1772.47,90.0,44.995
MCH-S-02,short,0,M,22,4,2026-01-23,2026-01-23T12:19:00,304.364,340.0,1747.214,90.0,45.062
MCH-S-02,short,0,M,22,5,2026-01-23,2026-01-23T15:19:00,304.563,340.0,1730.591,90.0,45.201
MCH-S-02,short,0,M,22,6,2026-01-23,2026-01-23T18:19:00,304.86,340.0,1725.317,90.0,45.35
MCH-S-02,short,0,M,22,7,2026-01-23,2026-01-23T21:19:00,305.188,340.0,1716.192,90.0,45.479
MCH-S-02,short,0,M,23,0,2026-01-24,2026-01-24T00:19:00,305.41,340.0,1726.923,90.0,45.629
MCH-S-02,short,0,M,23,1,2026-01-24,2026-01-24T03:19:00,305.716,340.0,1765.691,90.0,45.775
MCH-S-02,short,0,M,23,2,2026-01-24,2026-01-24T06:19:00,306.137,340.0,1779.258,90.0,45.963
MCH-S-02,short,0,M,23,3,2026-01-24,2026-01-24T09:19:00,306.517,340.0,1781.293,90.0,46.088
MCH-S-02,short,0,M,23,4,2026-01-24,2026-01-24T12:19:00,306.758,340.0,1761.882,90.0,46.244
MCH-S-02,short,0,M,23,5,2026-01-24,2026-01-24T15:19:00,307.015,340.0,1739.433,90.0,46.403
MCH-S-02,short,0,M,23,6,2026-01-24,2026-01-24T18:19:00,307.233,340.0,1735.392,90.0,46.604
MCH-S-02,short,0,M,23,7,2026-01-24,2026-01-24T21:19:00,307.513,340.0,1728.67,90.0,46.729
MCH-S-02,short,0,M,24,0,2026-01-25,2026-01-25T00:19:00,307.694,340.0,1734.665,90.0,46.891
MCH-S-02,short,0,M,24,1,2026-01-25,2026-01-25T03:19:00,308.011,340.0,1746.907,90.0,47.077
MCH-S-02,short,0,M,24,2,2026-01-25,2026-01-25T06:19:00,308.145,340.0,1755.309,90.0,47.224
MCH-S-02,short,0,M,24,3,2026-01-25,2026-01-25T09:19:00,308.082,340.0,1772.171,90.0,47.356
MCH-S-02,short,0,M,24,4,2026-01-25,2026-01-25T12:19:00,308.066,340.0,1745.336,90.0,47.507
MCH-S-02,short,0,M,24,5,2026-01-25,2026-01-25T15:19:00,308.158,340.0,1730.313,90.0,47.628
MCH-S-02,short,0,M,24,6,2026-01-25,2026-01-25T18:19:00,308.316,340.0,1716.515,90.0,47.822
MCH-S-02,short,0,M,24,7,2026-01-25,2026-01-25T21:19:00,308.55,340.0,1700.201,90.0,47.936
MCH-S-02,short,0,M,25,0,2026-01-26,2026-01-26T00:19:00,308.482,340.0,1704.239,90.0,48.139
MCH-S-02,short,0,M,25,1,2026-01-26,2026-01-26T03:19:00,308.529,340.0,1720.947,90.0,48.322
MCH-S-02,short,0,M,25,2,2026-01-26,2026-01-26T06:19:00,308.446,340.0,1741.622,90.0,48.512
MCH-S-02,short,0,M,25,3,2026-01-26,2026-01-26T09:19:00,308.291,340.0,1748.209,90.0,48.71
MCH-S-02,short,0,M,25,4,2026-01-26,2026-01-26T12:19:00,308.185,340.0,1743.051,90.0,48.881
MCH-S-02,short,0,M,25,5,2026-01-26,2026-01-26T15:19:00,308.118,340.0,1724.398,90.0,49.071
MCH-S-02,short,0,M,25,6,2026-01-26,2026-01-26T18:19:00,307.999,340.0,1712.97,90.0,49.172
MCH-S-02,short,0,M,25,7,2026-01-26,2026-01-26T21:19:00,307.994,340.0,1704.702,90.0,49.284
MCH-S-02,short,0,M,26,0,2026-01-27,2026-01-27T00:19:00,307.911,340.0,1708.984,90.0,49.422
MCH-S-02,short,0,M,26,1,2026-01-27,2026-01-27T03:19:00,307.793,340.0,1734.1,90.0,49.642
MCH-S-02,short,0,M,26,2,2026-01-27,2026-01-27T06:19:00,307.486,340.0,1837.937,90.0,49.848
MCH-S-02,short,0,M,26,3,2026-01-27,2026-01-27T09:19:00,307.099,340.0,1848.166,90.0,49.973
MCH-S-02,short,0,M,26,4,2026-01-27,2026-01-27T12:19:00,306.856,340.0,1825.876,90.0,50.098
MCH-S-02,short,0,M,26,5,2026-01-27,2026-01-27T15:19:00,306.438,340.0,1815.697,90.0,50.238
MCH-S-02,short,0,M,26,6,2026-01-27,2026-01-27T18:19:00,306.258,340.0,1800.631,90.0,50.491
MCH-S-02,short,0,M,26,7,2026-01-27,2026-01-27T21:19:00,306.19,340.0,1801.763,90.0,50.643
MCH-S-02,short,0,M,27,0,2026-01-28,2026-01-28T00:19:00,306.064,340.0,1825.092,90.0,50.824
MCH-S-02,short,0,M,27,1,2026-01-28,2026-01-28T03:19:00,305.732,340.0,1845.743,90.0,51.008
MCH-S-02,short,0,M,27,2,2026-01-28,2026-01-28T06:19:00,305.577,340.0,1872.332,90.0,51.112
MCH-S-02,short,0,M,27,3,2026-01-28,2026-01-28T09:19:00,305.348,340.0,1877.44,90.0,51.2
MCH-S-02,short,0,M,27,4,2026-01-28,2026-01-28T12:19:00,304.983,340.0,1882.231,90.0,51.366
MCH-S-02,short,0,M,27,5,2026-01-28,2026-01-28T15:19:00,304.845,340.0,1900.0,90.0,51.512
MCH-S-02,short,0,M,27,6,2026-01-28,2026-01-28T18:19:00,304.774,340.0,1897.005,90.0,51.646
MCH-S-02,short,0,M,27,7,2026-01-28,2026-01-28T21:19:00,304.75,340.0,1894.197,90.0,51.823
MCH-S-02,short,0,M,28,0,2026-01-29,2026-01-29T00:19:00,304.893,340.0,1900.0,90.0,51.902
MCH-S-02,short,0,M,28,1,2026-01-29,2026-01-29T03:19:00,305.168,340.0,1900.0,90.0,52.037
MCH-S-02,short,0,M,28,2,2026-01-29,2026-01-29T06:19:00,305.129,340.0,1900.0,90.0,52.187
MCH-S-02,short,0,M,28,3,2026-01-29,2026-01-29T09:19:00,304.997,340.0,1900.0,90.0,52.311
MCH-S-02,short,0,M,28,4,2026-01-29,2026-01-29T12:19:00,304.835,340.0,1900.0,90.0,52.551
MCH-S-02,short,0,M,28,5,2026-01-29,2026-01-29T15:19:00,304.778,340.0,1900.0,90.0,52.726
MCH-S-02,short,0,M,28,6,2026-01-29,2026-01-29T18:19:00,304.855,340.0,1894.713,90.0,52.877
MCH-S-02,short,0,M,28,7,2026-01-29,2026-01-29T21:19:00,305.026,340.0,1892.595,90.0,53.03
MCH-S-02,short,0,M,29,0,2026-01-30,2026-01-30T00:19:00,305.257,340.0,1900.0,90.0,53.176
MCH-S-02,short,0,M,29,1,2026-01-30,2026-01-30T03:19:00,305.513,340.0,1900.0,90.0,53.322
MCH-S-02,short,0,M,29,2,2026-01-30,2026-01-30T06:19:00,305.728,340.0,1900.0,90.0,53.425
MCH-S-02,short,0,M,29,3,2026-01-30,2026-01-30T09:19:00,305.755,340.0,1900.0,90.0,53.597
MCH-S-02,short,0,M,29,4,2026-01-30,2026-01-30T12:19:00,305.776,340.0,1900.0,90.0,53.735
MCH-S-02,short,0,M,29,5,2026-01-30,2026-01-30T15:19:00,306.009,340.0,1900.0,90.0,53.858
MCH-S-02,short,0,M,29,6,2026-01-30,2026-01-30T18:19:00,306.282,340.0,1900.0,90.0,54.045
MCH-S-02,short,0,M,29,7,2026-01-30,2026-01-30T21:19:00,306.604,340.0,1900.0,90.0,54.231
MCH-S-02,short,0,M,30,0,2026-01-31,2026-01-31T00:19:00,307.148,340.0,1900.0,90.0,54.414
MCH-S-02,short,0,M,30,1,2026-01-31,2026-01-31T03:19:00,307.237,340.0,1900.0,90.0,54.63
MCH-S-02,short,0,M,30,2,2026-01-31,2026-01-31T06:19:00,307.537,340.0,1900.0,90.0,54.827
MCH-S-02,short,0,M,30,3,2026-01-31,2026-01-31T09:19:00,307.694,340.0,1900.0,90.0,54.961
MCH-S-02,short,0,M,30,4,2026-01-31,2026-01-31T12:19:00,307.709,340.0,1900.0,90.0,55.113
MCH-S-02,short,0,M,30,5,2026-01-31,2026-01-31T15:19:00,307.903,340.0,1900.0,90.0,55.295
MCH-S-02,short,0,M,30,6,2026-01-31,2026-01-31T18:19:00,308.339,340.0,1900.0,90.0,55.393
MCH-S-02,short,0,M,30,7,2026-01-31,2026-01-31T21:19:00,308.884,340.0,1900.0,90.0,55.539
MCH-S-02,short,0,M,31,0,2026-02-01,2026-02-01T00:19:00,309.095,340.0,1900.0,90.0,55.717
MCH-S-02,short,0,M,31,1,2026-02-01,2026-02-01T03:19:00,309.345,340.0,1900.0,90.0,55.814
MCH-S-02,short,0,M,31,2,2026-02-01,2026-02-01T06:19:00,309.398,340.0,1900.0,90.0,56.017
MCH-S-02,short,0,M,31,3,2026-02-01,2026-02-01T09:19:00,309.456,340.0,1900.0,90.0,56.262
MCH-S-02,short,0,M,31,4,2026-02-01,2026-02-01T12:19:00,309.452,340.0,1864.545,90.0,56.393
MCH-S-02,short,0,M,31,5,2026-02-01,2026-02-01T15:19:00,309.745,340.0,1839.707,90.0,56.593
MCH-S-02,short,0,M,31,6,2026-02-01,2026-02-01T18:19:00,309.869,340.0,1821.306,90.0,56.788
MCH-S-02,short,0,M,31,7,2026-02-01,2026-02-01T21:19:00,309.964,340.0,1814.528,90.0,56.973
MCH-S-02,short,0,M,32,0,2026-02-02,2026-02-02T00:19:00,310.062,340.0,1810.038,90.0,57.193
MCH-S-02,short,0,M,32,1,2026-02-02,2026-02-02T03:19:00,310.222,340.0,1813.942,90.0,57.299
MCH-S-02,short,0,M,32,2,2026-02-02,2026-02-02T06:19:00,310.199,340.0,1825.575,90.0,57.486
MCH-S-02,short,0,M,32,3,2026-02-02,2026-02-02T09:19:00,309.997,340.0,1828.573,90.0,57.609
MCH-S-02,short,0,M,32,4,2026-02-02,2026-02-02T12:19:00,309.818,340.0,1809.75,90.0,57.73
MCH-S-02,short,0,M,32,5,2026-02-02,2026-02-02T15:19:00,309.777,340.0,1806.791,90.0,57.827
MCH-S-02,short,0,M,32,6,2026-02-02,2026-02-02T18:19:00,309.75,340.0,1795.286,90.0,58.047
MCH-S-02,short,0,M,32,7,2026-02-02,2026-02-02T21:19:00,309.851,340.0,1788.552,90.0,58.283
MCH-S-02,short,0,M,33,0,2026-02-03,2026-02-03T00:19:00,309.771,340.0,1791.589,90.0,58.459
MCH-S-02,short,0,M,33,1,2026-02-03,2026-02-03T03:19:00,309.441,340.0,1806.712,90.0,58.601
MCH-S-02,short,0,M,33,2,2026-02-03,2026-02-03T06:19:00,309.288,340.0,1817.288,90.0,58.768
MCH-S-02,short,0,M,33,3,2026-02-03,2026-02-03T09:19:00,309.13,340.0,1834.04,90.0,58.94
MCH-S-02,short,0,M,33,4,2026-02-03,2026-02-03T12:19:00,308.783,340.0,1828.742,90.0,59.124
MCH-S-02,short,0,M,33,5,2026-02-03,2026-02-03T15:19:00,308.407,340.0,1805.07,90.0,59.375
MCH-S-02,short,0,M,33,6,2026-02-03,2026-02-03T18:19:00,308.141,340.0,1796.456,90.0,59.532
MCH-S-02,short,0,M,33,7,2026-02-03,2026-02-03T21:19:00,307.892,340.0,1787.013,90.0,59.671
MCH-S-02,short,0,M,34,0,2026-02-04,2026-02-04T00:19:00,307.88,340.0,1799.009,90.0,59.904
MCH-S-02,short,0,M,34,1,2026-02-04,2026-02-04T03:19:00,307.82,340.0,1815.994,90.0,60.084
MCH-S-02,short,0,M,34,2,2026-02-04,2026-02-04T06:19:00,307.666,340.0,1835.156,90.0,60.153
MCH-S-02,short,0,M,34,3,2026-02-04,2026-02-04T09:19:00,307.453,340.0,1835.826,90.0,60.27
MCH-S-02,short,0,M,34,4,2026-02-04,2026-02-04T12:19:00,307.176,340.0,1825.08,90.0,60.462
MCH-S-02,short,0,M,34,5,2026-02-04,2026-02-04T15:19:00,307.147,340.0,1807.067,90.0,60.633
MCH-S-02,short,0,M,34,6,2026-02-04,2026-02-04T18:19:00,306.914,340.0,1805.841,90.0,60.83
MCH-S-02,short,0,M,34,7,2026-02-04,2026-02-04T21:19:00,306.901,340.0,1804.394,90.0,60.99
MCH-S-02,short,0,M,35,0,2026-02-05,2026-02-05T00:19:00,307.186,340.0,1822.232,90.0,61.139
MCH-S-02,short,0,M,35,1,2026-02-05,2026-02-05T03:19:00,307.18,340.0,1838.732,90.0,61.322
MCH-S-02,short,0,M,35,2,2026-02-05,2026-02-05T06:19:00,307.115,340.0,1858.295,90.0,61.426
MCH-S-02,short,0,M,35,3,2026-02-05,2026-02-05T09:19:00,306.983,340.0,1851.403,90.0,61.583
MCH-S-02,short,0,M,35,4,2026-02-05,2026-02-05T12:19:00,306.985,340.0,1838.067,90.0,61.757
MCH-S-02,short,0,M,35,5,2026-02-05,2026-02-05T15:19:00,306.998,340.0,1832.147,90.0,61.987
MCH-S-02,short,0,M,35,6,2026-02-05,2026-02-05T18:19:00,307.139,340.0,1809.783,90.0,62.13
MCH-S-02,short,0,M,35,7,2026-02-05,2026-02-05T21:19:00,307.178,340.0,1818.449,90.0,62.293
MCH-S-02,short,0,M,36,0,2026-02-06,2026-02-06T00:19:00,307.331,340.0,1862.934,90.0,62.448
MCH-S-02,short,0,M,36,1,2026-02-06,2026-02-06T03:19:00,307.575,340.0,1883.311,90.0,62.642
MCH-S-02,short,0,M,36,2,2026-02-06,2026-02-06T06:19:00,307.799,340.0,1884.742,90.0,62.842
MCH-S-02,short,0,M,36,3,2026-02-06,2026-02-06T09:19:00,307.972,340.0,1893.673,90.0,62.967
MCH-S-02,short,0,M,36,4,2026-02-06,2026-02-06T12:19:00,308.117,340.0,1896.195,90.0,63.098
MCH-S-02,short,0,M,36,5,2026-02-06,2026-02-06T15:19:00,308.263,340.0,1862.415,90.0,63.308
MCH-S-02,short,0,M,36,6,2026-02-06,2026-02-06T18:19:00,308.557,340.0,1840.246,90.0,63.407
MCH-S-02,short,0,M,36,7,2026-02-06,2026-02-06T21:19:00,308.92,340.0,1844.69,90.0,63.607
MCH-S-02,short,0,M,37,0,2026-02-07,2026-02-07T00:19:00,309.317,340.0,1864.887,90.0,63.822
MCH-S-02,short,0,M,37,1,2026-02-07,2026-02-07T03:19:00,309.849,340.0,1862.767,90.0,63.93
MCH-S-02,short,0,M,37,2,2026-02-07,2026-02-07T06:19:00,310.014,340.0,1879.302,90.0,64.091
MCH-S-02,short,0,M,37,3,2026-02-07,2026-02-07T09:19:00,310.182,340.0,1889.665,90.0,64.201
MCH-S-02,short,0,M,37,4,2026-02-07,2026-02-07T12:19:00,310.351,340.0,1879.806,90.0,64.371
MCH-S-02,short,0,M,37,5,2026-02-07,2026-02-07T15:19:00,310.396,340.0,1857.377,90.0,64.531
MCH-S-02,short,0,M,37,6,2026-02-07,2026-02-07T18:19:00,310.713,340.0,1852.179,90.0,64.687
MCH-S-02,short,0,M,37,7,2026-02-07,2026-02-07T21:19:00,310.965,340.0,1837.436,90.0,64.881
MCH-S-02,short,0,M,38,0,2026-02-08,2026-02-08T00:19:00,311.117,340.0,1849.687,90.0,65.055
MCH-S-02,short,0,M,38,1,2026-02-08,2026-02-08T03:19:00,311.212,340.0,1864.614,90.0,65.227
MCH-S-02,short,0,M,38,2,2026-02-08,2026-02-08T06:19:00,311.353,340.0,1877.182,90.0,65.388
MCH-S-02,short,0,M,38,3,2026-02-08,2026-02-08T09:19:00,311.272,340.0,1873.121,90.0,65.594
MCH-S-02,short,0,M,38,4,2026-02-08,2026-02-08T12:19:00,311.333,340.0,1860.443,90.0,65.855
MCH-S-02,short,0,M,38,5,2026-02-08,2026-02-08T15:19:00,311.229,340.0,1833.378,90.0,65.984
MCH-S-02,short,0,M,38,6,2026-02-08,2026-02-08T18:19:00,311.337,340.0,1815.007,90.0,66.123
MCH-S-02,short,0,M,38,7,2026-02-08,2026-02-08T21:19:00,311.566,340.0,1797.294,90.0,66.22
MCH-S-02,short,0,M,39,0,2026-02-09,2026-02-09T00:19:00,311.617,340.0,1799.372,90.0,66.347
MCH-S-02,short,0,M,39,1,2026-02-09,2026-02-09T03:19:00,311.556,340.0,1814.561,90.0,66.477
MCH-S-02,short,0,M,39,2,2026-02-09,2026-02-09T06:19:00,311.516,340.0,1828.321,90.0,66.59
MCH-S-02,short,0,M,39,3,2026-02-09,2026-02-09T09:19:00,311.323,340.0,1835.48,90.0,66.744
MCH-S-02,short,0,M,39,4,2026-02-09,2026-02-09T12:19:00,311.082,340.0,1833.766,90.0,66.877
MCH-S-02,short,0,M,39,5,2026-02-09,2026-02-09T15:19:00,311.141,340.0,1817.347,90.0,67.125
MCH-S-02,short,0,M,39,6,2026-02-09,2026-02-09T18:19:00,310.995,340.0,1808.773,90.0,67.291
MCH-S-02,short,0,M,39,7,2026-02-09,2026-02-09T21:19:00,311.051,340.0,1810.061,90.0,67.395
MCH-S-02,short,0,M,40,0,2026-02-10,2026-02-10T00:19:00,310.805,340.0,1802.804,90.0,67.622
MCH-S-02,short,0,M,40,1,2026-02-10,2026-02-10T03:19:00,310.733,340.0,1855.264,90.0,67.821
MCH-S-02,short,0,M,40,2,2026-02-10,2026-02-10T06:19:00,310.481,340.0,1869.676,90.0,68.001
MCH-S-02,short,0,M,40,3,2026-02-10,2026-02-10T09:19:00,310.161,340.0,1874.981,90.0,68.131
MCH-S-02,short,0,M,40,4,2026-02-10,2026-02-10T12:19:00,309.94,340.0,1872.504,90.0,68.251
MCH-S-02,short,0,M,40,5,2026-02-10,2026-02-10T15:19:00,309.666,340.0,1861.399,90.0,68.422
MCH-S-02,short,0,M,40,6,2026-02-10,2026-02-10T18:19:00,309.419,340.0,1834.622,90.0,68.643
MCH-S-02,short,0,M,40,7,2026-02-10,2026-02-10T21:19:00,308.964,340.0,1838.349,90.0,68.797
MCH-S-02,short,0,M,41,0,2026-02-11,2026-02-11T00:19:00,309.012,340.0,1838.707,90.0,68.991
MCH-S-02,short,0,M,41,1,2026-02-11,2026-02-11T03:19:00,309.003,340.0,1863.079,90.0,69.209
MCH-S-02,short,0,M,41,2,2026-02-11,2026-02-11T06:19:00,308.868,340.0,1744.945,90.0,69.36
MCH-S-02,short,0,M,41,3,2026-02-11,2026-02-11T09:19:00,308.664,340.0,1737.195,90.0,69.562
MCH-S-02,short,0,M,41,4,2026-02-11,2026-02-11T12:19:00,308.358,340.0,1719.864,90.0,69.691
MCH-S-02,short,0,M,41,5,2026-02-11,2026-02-11T15:19:00,308.247,340.0,1697.819,90.0,69.842
MCH-S-02,short,0,M,41,6,2026-02-11,2026-02-11T18:19:00,308.054,340.0,1690.935,90.0,70.006
MCH-S-02,short,0,M,41,7,2026-02-11,2026-02-11T21:19:00,307.96,340.0,1685.315,90.0,70.205
MCH-S-02,short,0,M,42,0,2026-02-12,2026-02-12T00:19:00,308.131,340.0,1696.832,90.0,70.373
MCH-S-02,short,0,M,42,1,2026-02-12,2026-02-12T03:19:00,308.145,340.0,1720.936,90.0,70.587
MCH-S-02,short,0,M,42,2,2026-02-12,2026-02-12T06:19:00,308.191,340.0,1728.032,90.0,70.795
MCH-S-02,short,0,M,42,3,2026-02-12,2026-02-12T09:19:00,308.377,340.0,1731.036,90.0,71.027
MCH-S-02,short,0,M,42,4,2026-02-12,2026-02-12T12:19:00,308.108,340.0,1714.171,90.0,71.133
MCH-S-02,short,0,M,42,5,2026-02-12,2026-02-12T15:19:00,308.155,340.0,1686.457,90.0,71.336
MCH-S-02,short,0,M,42,6,2026-02-12,2026-02-12T18:19:00,308.066,340.0,1660.715,90.0,71.494
MCH-S-02,short,0,M,42,7,2026-02-12,2026-02-12T21:19:00,308.248,340.0,1660.846,90.0,71.606
MCH-S-02,short,0,M,43,0,2026-02-13,2026-02-13T00:19:00,308.675,340.0,1655.206,90.0,71.767
MCH-S-02,short,0,M,43,1,2026-02-13,2026-02-13T03:19:00,309.002,340.0,1660.439,90.0,71.986
MCH-S-02,short,0,M,43,2,2026-02-13,2026-02-13T06:19:00,309.326,340.0,1593.832,90.0,72.153
MCH-S-02,short,0,M,43,3,2026-02-13,2026-02-13T09:19:00,309.473,340.0,1590.145,90.0,72.227
MCH-S-02,short,0,M,43,4,2026-02-13,2026-02-13T12:19:00,309.725,340.0,1587.833,90.0,72.349
MCH-S-02,short,0,M,43,5,2026-02-13,2026-02-13T15:19:00,310.004,340.0,1571.625,90.0,72.537
MCH-S-02,short,0,M,43,6,2026-02-13,2026-02-13T18:19:00,310.256,340.0,1555.964,90.0,72.726
MCH-S-02,short,0,M,43,7,2026-02-13,2026-02-13T21:19:00,310.459,340.0,1567.768,90.0,72.932
MCH-S-02,short,0,M,44,0,2026-02-14,2026-02-14T00:19:00,310.782,340.0,1573.895,90.0,73.131
MCH-S-02,short,0,M,44,1,2026-02-14,2026-02-14T03:19:00,311.098,340.0,1599.63,90.0,73.326
MCH-S-02,short,0,M,44,2,2026-02-14,2026-02-14T06:19:00,311.481,340.0,1603.778,90.0,73.529
MCH-S-02,short,0,M,44,3,2026-02-14,2026-02-14T09:19:00,311.666,340.0,1608.204,90.0,73.67
MCH-S-02,short,0,M,44,4,2026-02-14,2026-02-14T12:19:00,311.799,340.0,1617.531,90.0,73.874
MCH-S-02,short,0,M,44,5,2026-02-14,2026-02-14T15:19:00,311.886,340.0,1593.337,90.0,73.985
MCH-S-02,short,0,M,44,6,2026-02-14,2026-02-14T18:19:00,312.072,340.0,1572.198,90.0,74.078
MCH-S-02,short,0,M,44,7,2026-02-14,2026-02-14T21:19:00,312.611,340.0,1563.223,90.0,74.164
MCH-S-02,short,0,M,45,0,2026-02-15,2026-02-15T00:19:00,312.813,340.0,1566.592,90.0,74.433
MCH-S-02,short,0,M,45,1,2026-02-15,2026-02-15T03:19:00,313.107,340.0,1590.861,90.0,74.614
MCH-S-02,short,0,M,45,2,2026-02-15,2026-02-15T06:19:00,313.279,340.0,1611.518,90.0,74.845
MCH-S-02,short,0,M,45,3,2026-02-15,2026-02-15T09:19:00,313.229,340.0,1611.395,90.0,74.995
MCH-S-02,short,0,M,45,4,2026-02-15,2026-02-15T12:19:00,313.185,340.0,1594.807,90.0,75.138
MCH-S-02,short,0,M,45,5,2026-02-15,2026-02-15T15:19:00,313.155,340.0,1575.774,90.0,75.304
MCH-S-02,short,0,M,45,6,2026-02-15,2026-02-15T18:19:00,313.035,340.0,1556.617,90.0,75.45
MCH-S-02,short,0,M,45,7,2026-02-15,2026-02-15T21:19:00,313.3,340.0,1553.415,90.0,75.579
MCH-S-02,short,0,M,46,0,2026-02-16,2026-02-16T00:19:00,313.521,340.0,1564.387,90.0,75.742
MCH-S-02,short,0,M,46,1,2026-02-16,2026-02-16T03:19:00,313.75,340.0,1594.881,90.0,75.96
MCH-S-02,short,0,M,46,2,2026-02-16,2026-02-16T06:19:00,313.562,340.0,1618.162,90.0,76.161
MCH-S-02,short,0,M,46,3,2026-02-16,2026-02-16T09:19:00,313.536,340.0,1618.268,90.0,76.298
MCH-S-02,short,0,M,46,4,2026-02-16,2026-02-16T12:19:00,313.382,340.0,1610.402,90.0,76.485
MCH-S-02,short,0,M,46,5,2026-02-16,2026-02-16T15:19:00,313.241,340.0,1610.336,90.0,76.693
MCH-S-02,short,0,M,46,6,2026-02-16,2026-02-16T18:19:00,313.13,340.0,1584.46,90.0,76.849
MCH-S-02,short,0,M,46,7,2026-02-16,2026-02-16T21:19:00,313.007,340.0,1580.069,90.0,76.938
MCH-S-02,short,0,M,47,0,2026-02-17,2026-02-17T00:19:00,312.957,340.0,1586.702,90.0,77.035
MCH-S-02,short,0,M,47,1,2026-02-17,2026-02-17T03:19:00,312.89,340.0,1604.523,90.0,77.244
MCH-S-02,short,0,M,47,2,2026-02-17,2026-02-17T06:19:00,312.829,340.0,1611.35,90.0,77.384
MCH-S-02,short,0,M,47,3,2026-02-17,2026-02-17T09:19:00,312.42,340.0,1634.117,90.0,77.556
MCH-S-02,short,0,M,47,4,2026-02-17,2026-02-17T12:19:00,312.265,340.0,1620.111,90.0,77.749
MCH-S-02,short,0,M,47,5,2026-02-17,2026-02-17T15:19:00,311.974,340.0,1615.595,90.0,77.882
MCH-S-02,short,0,M,47,6,2026-02-17,2026-02-17T18:19:00,311.577,340.0,1597.983,90.0,78.037
MCH-S-02,short,0,M,47,7,2026-02-17,2026-02-17T21:19:00,311.37,340.0,1587.926,90.0,78.202
MCH-S-02,short,0,M,48,0,2026-02-18,2026-02-18T00:19:00,311.263,340.0,1592.059,90.0,78.4
